pid,lat,lon,euclidean_distance
p1493153,30.08681673,-96.8759859,8.158886819183142
p104300,30.08717792,-82.27763372,5.211506687649431
p1497554,30.08931383,-97.36703103,5.2365480301402965
p1008773,35.47013337,-104.7811159,4.116352391909947
p99973,30.08932721,-83.92963702,3.801869637355231
p1360648,35.47065954,-83.98472921,4.3077717578392765
p1388100,35.47131503,-86.11424873,5.1779960986105165
p154692,35.47149785,-118.4610181,4.613044072947287
p999490,35.47161825,-76.35751267,7.7680658276349375
p1039792,35.4718635,-108.145637,5.953226595615003
p1497867,30.08968394,-99.67832579,8.96478079217015
p577837,35.47285342,-110.2849844,4.848488297486685
p1361167,35.47536389,-87.34820684,6.551266279526725
p1027589,35.47643408,-108.3125099,5.829557931820773
p951862,35.47677743,-83.89131996,5.712807680142304
p1378870,35.47715645,-87.78238951,5.453796551099824
p105060,30.09124016,-85.2066433,5.88630099016142
p1386699,35.47905603,-89.94405914,7.462310811305069
p997040,35.47970706,-83.72815254,4.545196694936805
p1379000,35.47971597,-85.52839419,4.971083676907487
p105402,30.09138285,-84.68657834,6.840545922413174
p1384996,35.47989434,-85.86563601,8.328371242393837
p1045368,35.48017526,-108.303614,4.1457953756922805
p101417,30.09141853,-84.47923014,6.214143709989901
p995340,35.48157542,-76.62676657,6.86149918445991
p106341,30.09189565,-84.97120722,5.112680512202865
p651136,35.48200349,-92.83910821,7.727627664516622
p998146,35.48388078,-79.36018213,7.3823593788256545
p1455499,35.48405468,-94.46847265,6.710044703001622
p997155,35.48449613,-83.62145517,5.7185420727615215
p623220,30.09241736,-91.27736603,2.3354414790322533
p104747,30.09246641,-82.22384804,7.120947714199084
p1035458,35.48618613,-107.8095857,2.806937554350149
p997979,35.48629315,-83.24738564,4.333049528758742
p580388,35.48782262,-113.64786,18.52689544062796
p104651,30.09345633,-84.83271646,8.49473640136774
p1035382,35.48964193,-108.5754988,6.852220110167588
p1006681,35.49049808,-107.3714077,11.257577324204268
p1385054,35.49051592,-87.0561491,6.699528476059215
p581687,35.49095737,-113.3132981,10.4362057614895
p1388182,35.49189378,-85.56388864,9.712226708278095
p575303,35.49204539,-113.4274154,9.452262091734077
p953147,35.49226389,-83.65362758,8.436364422062137
p954021,35.49262953,-83.50110403,5.019544475121279
p1026765,35.49268304,-107.2472931,3.824197059171345
p574008,35.49303085,-113.3765549,13.379491403465774
p955151,35.4930799,-79.3980399,8.73046441487235
p100481,30.09371942,-84.53119651,8.031374262222004
p1033165,35.49364621,-107.2619502,1.9832349566298302
p997506,35.4939628,-83.45916619,4.560883171943445
p951856,35.49526486,-83.68399406,6.447657821729976
p582983,35.49649111,-109.1958801,13.825829519026376
p608854,35.49707971,-112.8297354,9.32197220428393
p94502,30.09401818,-84.76596372,6.102821411482185
p647731,35.49858689,-92.91864965,7.786354158607139
p652212,35.4988589,-92.48855598,5.781343801090438
p1039662,35.49907739,-106.6525248,11.885146476819916
p998112,35.49909077,-76.40453835,7.721482350426468
p649504,35.49939845,-91.52093551,8.379992805308868
p1550525,30.09452206,-97.97582317,5.628664433700755
p622009,30.09717968,-92.61714753,5.572795959037248
p1546113,30.09825879,-95.75179302,11.107172427455023
p1499559,30.09852187,-98.83292037,12.166757233206221
p954878,35.50049539,-83.20126516,2.9448836032177823
p652895,35.50065145,-92.27449237,6.520905922036168
p607333,35.50078523,-109.1822264,13.66148540759854
p999531,35.50085657,-83.00140379,4.727978450957143
p611709,30.09898562,-90.60654333,3.855898238385575
p575362,35.50136491,-109.2382505,7.16323322218554
p574782,35.50198473,-112.8765827,10.685812661958607
p997041,35.50204269,-83.86643818,6.878151704421322
p99408,30.09926208,-85.16947669,5.575810159831619
p584524,35.50375499,-112.0327736,7.015190888119172
p650022,35.50375499,-92.85866582,6.804111003652787
p653942,35.50445953,-92.95755085,4.23806870111133
p1547307,30.09969016,-100.3493001,3.6268732615082317
p1006163,35.5054004,-106.2110114,9.071528185703693
p947123,35.50552079,-79.47186478,5.260024038578549
p1028741,35.50552525,-107.3766338,12.227605925224521
p572456,35.50588644,-111.4861681,13.675308890794282
p651396,35.50605588,-91.41573194,4.926780631791609
p648892,35.50606034,-93.01145246,4.152100721191719
p1455509,35.50606926,-94.92038916,8.180461355048815
p646672,35.50722417,-92.59619422,4.610298135367669
p1528738,35.50820071,-101.7649844,3.428279861949693
p579168,35.50841921,-112.1062328,8.55239904339671
p1007018,35.50910591,-105.8325051,2.606489887093597
p997334,35.50928873,-77.93658737,5.087963775277701
p584523,35.50938683,-112.108935,8.08101701978108
p653940,35.50979707,-92.80841176,12.666336745061415
p649975,35.51017163,-92.69317967,7.25456555702489
p1034653,35.51021177,-105.4416649,10.208598764468487
p580543,35.51069335,-111.7121509,7.07304676812114
p576442,35.51096535,-109.7372953,7.1412499084640135
p579169,35.51110805,-111.6512039,7.055623922226158
p1033146,35.51142018,-105.7708312,3.496764100095816
p1042792,35.5124324,-105.5537131,7.314801928345184
p575090,35.51257509,-112.5357825,10.713689903801324
p949994,35.51258847,-80.08261001,7.768190852331842
p1027283,35.51293182,-105.7747107,5.6821596949802595
p953616,35.51302992,-82.20676969,5.019317967046784
p584525,35.51306559,-111.9976091,6.716402952599927
p1547828,30.10113045,-95.48403737,8.285461504425
p653676,35.51474221,-94.15839568,7.706468062791748
p608249,35.51482694,-110.3356932,6.17948115540517
p1034652,35.51484923,-105.7141784,7.06150488653315
p1378887,35.51492504,-89.13332769,5.778548585395839
p1006039,35.5152238,-105.6037933,6.569046726262525
p999643,35.51522826,-76.81862831,6.197584601720679
p188958,35.51530852,-118.3361098,6.092925607470776
p1378069,35.51593279,-87.19407801,7.81332073240794
p1363990,35.51649464,-85.8513981,6.785107520374368
p579170,35.51755145,-111.3900611,11.010566352916069
p999606,35.5176005,-80.1165839,8.935483327875867
p1362873,35.51813559,-89.32358861,5.099910119105652
p1386609,35.51917902,-84.03727526,3.895803459944055
p612100,30.10201335,-90.81554139,3.0692119178316952
p584145,35.5201734,-111.3878137,11.010566352916069
p105764,30.10202673,-85.05201951,3.4073193545139024
p1379811,35.52031163,-88.7742452,7.453454643219616
p953191,35.52139965,-80.23729623,6.602165729494527
p1378648,35.5226259,-85.41932458,7.437542529241834
p1826300,6.874003034,158.3256536,2.5000957609456673
p999516,35.52445859,-82.04363347,7.048670438496472
p1383483,35.52537717,-84.1003537,7.212872876426352
p1499146,30.10265992,-100.390034,9.118642943283989
p1387701,35.52595685,-87.60811001,5.500043272977369
p1024210,35.52645181,-105.6193244,6.5597384809761214
p572453,35.52648749,-114.1900733,11.481685286213132
p996361,35.52709838,-83.67891514,4.465217467309133
p999603,35.52881068,-79.98042525,6.606123047784344
p1381610,35.52922537,-83.88058245,8.788301935939554
p101003,30.10458179,-83.21782626,6.0431655104436555
p1041986,35.53003693,-107.9263027,7.974916963385982
p611101,30.1048315,-92.87090606,4.284746628296761
p997505,35.53067904,-83.56225614,5.325135224881404
p1388278,35.53078606,-83.82862054,7.989098995281662
p605705,35.53084403,-112.026843,7.829753552701971
p989384,35.53166004,-83.46012043,6.858498990493152
p997504,35.53197218,-83.39953909,5.921156546895959
p948664,35.53252957,-79.00701687,2.7736899943760123
p999002,35.53276144,-83.34297985,6.9569985657909985
p581761,35.5331806,-114.1938992,12.62867248817116
p653948,35.53359975,-94.12310636,4.12374057892994
p998125,35.5341393,-83.78001634,5.44244841365895
p989899,35.53430429,-83.7282328,7.917766768525041
p1455770,35.53513368,-97.68304752,7.415579995748725
p610538,30.10537551,-91.25482082,3.997647199986561
p950973,35.53521395,-76.25039614,11.120232976248703
p1006680,35.5357535,-107.2574108,15.367502684842723
p997362,35.53627967,-77.09241711,6.274902879461225
p953621,35.5364179,-82.50651492,4.21215126960645
p987494,35.53693962,-82.80509187,4.622567680744526
p1454685,35.53703326,-96.8193241,5.849245887916117
p103674,30.10561184,-84.58703783,8.668561658778806
p1458352,35.53912458,-95.40746569,8.686848700028687
p578911,35.54032408,-113.3622546,11.612627818217877
p654009,35.54088146,-94.27982146,7.779780160517606
p1497762,30.10606667,-94.28932827,5.789888297529914
p1034353,35.54272753,-109.0157235,9.47957491501948
p607484,35.54338302,-110.2940007,8.06377766205634
p950937,35.54354355,-82.15366179,4.01603642322468
p1453772,35.5435926,-96.8678302,4.809912153497619
p648228,35.5436684,-91.80068167,12.308437359556812
p607532,35.54398054,-112.6646505,8.898870903784315
p572239,35.54472075,-109.1217297,4.63307933497409
p88413,30.10637881,-84.91580289,7.738763454436551
p953414,35.54565716,-81.45453272,8.613451892451964
p1032836,35.54587566,-108.963173,5.294898101341842
p572237,35.54611645,-109.0702182,5.752493096124634
p997238,35.54639737,-81.67923574,5.497766666268576
p1363970,35.5468522,-86.3945166,9.395595690877558
p101393,30.10717253,-85.381556,3.9556279125626213
p575309,35.54754782,-112.7060934,6.18266062151049
p648683,35.54760579,-92.68596484,7.2823955386032
p649166,35.54798481,-90.67564156,6.383166218691548
p1040380,35.54799373,-106.7103415,7.9136790523753415
p1544013,30.10766303,-95.80895869,11.570943342216145
p570195,35.54820331,-109.4034647,8.696955360337933
p580964,35.54861355,-109.1779323,5.0709098779244135
p650197,35.54882758,-93.27659507,11.840839779245536
p1007657,35.54964806,-108.4426622,3.8450478619422443
p580963,35.55123104,-109.4527689,5.680575137163617
p1045471,35.55124887,-106.6580719,8.490299150163946
p577927,35.55127117,-112.7660014,5.22572813406196
p1025747,35.55140494,-105.6746796,3.911411252284338
p1186003,35.55144507,-115.1782369,9.5759389287358
p607991,35.55159668,-112.8263955,5.951094314524431
p648310,35.55168141,-92.9108819,5.36946016942732
p1456445,35.55170816,-95.18801103,8.585109419210644
p1040309,35.55196679,-106.5962421,6.4484572283191035
p1388059,35.5524127,-88.03939872,8.402416252563171
p573714,35.55269808,-111.9384324,6.350926058960089
p580140,35.55334019,-109.676647,6.948314686907371
p586244,35.55337141,-109.393182,8.501731451412935
p582770,35.55350518,-111.8999147,5.285694959886514
p649815,35.55360328,-92.86394986,7.5151677595227255
p582768,35.55360328,-112.0014172,7.027301905614263
p1379966,35.55448618,-83.87882556,3.993211303547951
p1386490,35.55492763,-89.93427142,5.579681428373494
p650074,35.55510154,-92.22613342,3.4406920766499116
p653519,35.55626982,-92.96321837,7.732190691549141
p653053,35.55670235,-93.69454661,7.738062413199338
p1384189,35.55821399,-87.02737006,7.2409908779316146
p1046274,35.55830317,-108.5476606,4.64102004671386
p1009702,35.55831655,-105.4432434,8.155064989234155
p1009792,35.55879813,-105.7721511,4.573505558196414
p1036671,35.55919499,-105.4961016,8.02214579441717
p1385102,35.55979251,-86.86723483,3.9490594472531964
p952910,35.55996642,-82.98877116,3.7690643967654403
p103557,30.10975881,-84.72760207,7.6941862316256255
p647920,35.56031423,-91.55790591,7.052541302428205
p1384662,35.56065312,-86.07176687,5.08799246613368
p574599,35.5615271,-111.6096183,7.602763428061353
p1006390,35.56160737,-105.6666889,4.300944766553637
p1377375,35.56186599,-87.87414443,6.611436014780824
p582769,35.56215583,-111.9474576,5.054011722086266
p1363108,35.56232528,-87.45587184,5.708582486352965
p999717,35.56321264,-81.98797498,3.2072529046888194
p1362807,35.56366747,-84.13815796,4.750852065181764
p1039825,35.563828,-108.5001533,2.0932791586457205
p954020,35.56417581,-83.48006599,7.156121119275877
p1365048,35.56469752,-85.79958334,6.295329434671957
p990633,35.5651033,-81.09644461,5.6812658004382515
p1454726,35.56535747,-96.52003816,6.863475934490259
p655868,35.5662805,-93.44727608,8.78108959593857
p1035998,35.56694491,-107.9857069,2.514168421113822
p955332,35.56719016,-83.16527129,5.287273110295153
p949111,35.56763161,-83.00233574,5.265713975047096
p1379750,35.56772525,-87.61076317,13.612396657314589
p1025437,35.56937512,-105.5026787,9.034331341074736
p649948,35.56969617,-93.55955179,10.122512382367745
p1379417,35.57131483,-84.08145157,5.520973119909998
p1044508,35.57150657,-108.127261,3.0895186681750126
p1388275,35.57168047,-83.6779609,10.066732613400688
p1032310,35.57198815,-108.185265,8.763742854070346
p1385086,35.57232259,-89.47199641,6.729400132991117
p997932,35.5730405,-81.61892639,9.573655356284027
p1384643,35.57314306,-83.97681431,2.1804332686453254
p1388277,35.57366477,-83.81863216,3.578854952174027
p581425,35.57496237,-113.7078349,8.610907797306268
p605477,35.57496683,-112.5843555,6.455609038233707
p985663,35.57550192,-76.36184691,6.064910898406924
p572080,35.5755153,-113.5620714,17.68439834918329
p1363681,35.5760281,-83.93659768,6.424267172909599
p1044099,35.57609498,-108.4073149,2.5699378282675776
p573590,35.57651414,-113.6249536,11.561647333981789
p646568,35.57690654,-94.33919885,12.509350140168774
p1363680,35.5770091,-83.76537266,5.863162206582625
p1457643,35.57716071,-95.9851244,6.066956909462511
p1041572,35.57737029,-108.348156,13.686896388187733
p1009045,35.57766459,-108.2393896,3.1046887872509172
p987507,35.57805253,-83.12481387,4.211250334354867
p998050,35.57918514,-83.35056924,3.807555801962509
p996451,35.57930108,-82.13521449,7.238700541792941
p1826238,6.874194775,158.1838541,1.3520413283947765
p586675,35.58013493,-109.182971,11.829782925471626
p951970,35.58045599,-83.46789265,6.3872704989475055
p648684,35.58252055,-92.50885381,8.526379525019133
p991113,35.58261865,-82.06100613,3.5291803347675095
p951965,35.58301551,-83.29654723,5.330563663731855
p954399,35.58339453,-79.74558224,3.1425690703495692
p1009319,35.58388503,-108.6865349,3.0619347628285762
p1039647,35.5840411,-103.763121,15.952796122937787
p997226,35.58500427,-79.18202321,7.9698909600099705
p999765,35.5855572,-82.77425272,4.74974678708839
p1385886,35.58560625,-83.86935443,4.470685610062311
p648610,35.58632416,-92.7012551,5.840361202741582
p998486,35.5864401,-82.31486721,4.081470330405551
p649952,35.586614,-93.37533294,7.3204976180395605
p1457629,35.58719815,-97.15973634,12.78161615760966
p1458401,35.58759947,-94.48088233,7.869259062491117
p1386301,35.58779567,-83.56094517,4.712468121161438
p662118,35.58852696,-92.74601555,3.2096505952154057
p650195,35.58887477,-93.11467619,8.459517696985534
p572814,35.58891044,-109.2307592,6.588583236472711
p999541,35.58924487,-82.34966604,3.6442735806164293
p1043205,35.58929392,-106.818069,5.133061340759786
p581016,35.58943662,-112.8781567,6.8088717958978915
p578656,35.58951688,-109.12552,2.8333012324237203
p647298,35.589722,-93.5949838,8.817459597043564
p646654,35.58993603,-93.17485622,9.018835678591287
p1457627,35.59029722,-96.41386696,6.568558438736143
p1380447,35.59081448,-86.60940514,10.51064784579819
p1455473,35.59139416,-95.13153652,7.365785916535297
p580671,35.59243313,-109.1796891,7.951070658188969
p653656,35.59257582,-91.7267141,3.220436053658449
p1165634,35.59269176,-115.1775591,10.793588284906068
p648891,35.59272297,-92.96111367,8.855673981912084
p663295,35.59380208,-92.85683313,7.24081512932509
p652237,35.59392693,-92.13751771,6.308046845348715
p1025960,35.59408746,-105.6176388,6.855355725559073
p648297,35.59513535,-93.92106895,7.039066622863898
p999604,35.59732476,-80.11641892,4.276477572638711
p1041226,35.59744962,-106.7664638,8.999832937652041
p1388225,35.59755218,-85.51817393,2.9342372727984385
p1044512,35.59834144,-106.2141684,4.726717582614016
p646581,35.59858669,-94.0231021,10.611536399080087
p989317,35.59911286,-83.42067968,5.042862564434977
p1376393,35.59930461,-83.73802499,6.3099025889173825
p1455497,35.59935366,-94.86466378,7.562183197513876
p573220,35.59956769,-109.3345582,8.758587449433895
p1027257,35.59958107,-106.2027621,4.666852168921023
p1039874,35.5996212,-105.712854,5.1667531063683105
p1034791,35.59996009,-103.7869326,11.768453148872979
p1459558,35.59996009,-98.45962672,7.991058992795299
p1027264,35.60004036,-105.8274351,10.216714311120075
p1386621,35.60014292,-83.88932675,6.325346834219822
p1382720,35.60016521,-85.79171749,8.995061132078527
p1036338,35.60175265,-105.5531424,5.215124447313643
p1009699,35.60191318,-105.6068523,11.076237957729342
p987699,35.60249732,-83.27327518,7.391465160385762
p1387925,35.60271582,-83.58893049,9.095655688041504
p999370,35.60304579,-83.11805833,3.6214310052569867
p1008827,35.60369236,-105.499214,7.334221647660528
p953576,35.60393315,-76.35391417,10.7300574032009
p1364415,35.60418286,-88.94104679,6.42306470248411
p1362860,35.60454851,-87.44709633,6.742428355923775
p1045063,35.60475809,-104.5595164,6.115880178943762
p1037078,35.60529318,-105.8233639,10.295879301608158
p1376277,35.6053021,-86.07654257,5.681090337920151
p606336,35.60564991,-111.777557,8.199311818660096
p1377967,35.60577476,-88.04144991,6.779523678553997
p656316,35.60643471,-93.5146308,7.94694819075868
p1378641,35.60646592,-85.37086307,7.653070424725585
p572063,35.60772339,-113.7168111,14.323457767138125
p1385027,35.60783487,-84.8959376,9.62445961326769
p1025961,35.60789283,-105.5603305,5.515595177276433
p996959,35.60809349,-82.2284543,5.797339457305297
p1456617,35.60827632,-96.74169115,5.406911322504687
p1388367,35.6090745,-87.72514803,6.165642705558323
p1383048,35.60954716,-84.91657432,7.256290127208546
p1044516,35.60982808,-108.6884478,3.0320189416551813
p995351,35.61014914,-76.23373248,6.35102214708487
p1386320,35.61087597,-83.60670446,6.673369208109179
p1382603,35.61217357,-87.77103664,5.9058828701363435
p1385874,35.6128023,-83.8265649,5.8948577197729
p1378360,35.6128469,-86.81223627,7.954966695137324
p1363119,35.61315457,-89.1046958,7.280533967606208
p952520,35.61373426,-77.80262259,8.056477168158796
p653518,35.61399288,-93.09859667,7.937748353233565
p1378492,35.61424705,-85.54814355,7.0942777517229985
p650072,35.61445217,-92.20834607,13.40982126648901
p1360392,35.61541534,-83.87739865,4.3908550657159475
p990268,35.6154956,-83.24847366,4.46378285105278
p1044979,35.61588354,-108.1363308,2.3419306556348545
p949590,35.61609758,-77.43553602,11.233607864604888
p987690,35.61638296,-80.47328523,6.940431151875398
p1388040,35.61678428,-83.92182022,2.4520756958807253
p577510,35.61685117,-113.2463135,14.210398302659456
p1388947,35.61693589,-83.66624684,4.381137396407706
p1037440,35.61825133,-108.1806454,4.964277163691298
p1379965,35.61872399,-83.71131943,8.155210498941933
p188814,35.61904951,-118.6353868,16.581820337953044
p1379963,35.62099813,-83.97921331,9.662285371302215
p648922,35.62263016,-91.79553587,5.877684578033947
p1008857,35.62271043,-108.6927776,2.9138869515591583
p953473,35.62274164,-79.98097372,7.78778697277591
p997198,35.62287095,-83.08201988,8.041136338963643
p1384517,35.623357,-88.70643119,14.038871486601478
p999001,35.62337929,-83.35795351,13.255380551640378
p998634,35.62370035,-80.04364193,5.138944408879243
p103663,30.11057036,-84.75180607,5.662945354010985
p1043785,35.62394114,-108.6243393,5.547793188833567
p991972,35.62435584,-77.5711462,3.7219524984989394
p1044977,35.62453866,-108.7395982,7.423417471780765
p997503,35.62619744,-83.38252316,6.573482314426663
p951964,35.62625987,-83.2996463,7.8239670648042905
p999621,35.62627771,-78.9589433,4.667266875518013
p653080,35.6263223,-90.41786984,5.635792756058637
p1377528,35.62646499,-89.52504188,4.643103569365223
p1388946,35.62716061,-83.50255324,8.200206314074073
p1189320,35.62722304,-115.1667324,13.273664128901782
p649100,35.62736573,-91.95335237,6.9050714546075405
p582992,35.62786961,-109.3033534,15.700885895233343
p953179,35.62804797,-81.76518491,6.596010905284283
p1384339,35.62873467,-86.34120359,7.9625220201492155
p646618,35.62885507,-93.16861794,13.388715259800342
p654190,35.62908248,-90.94852071,6.7359239086108404
p101203,30.1114934,-84.58965532,7.843963334088563
p650936,35.6296042,-90.67566385,5.0460591570636915
p657304,35.63013037,-93.0739646,7.136106920222677
p663810,35.63049156,-93.11728477,7.412840067709307
p989490,35.63052277,-79.23362393,5.070832198721778
p653719,35.63082599,-91.89874176,5.309415431444406
p652783,35.63140122,-92.64492773,11.512531645615029
p989447,35.63143243,-76.06268582,5.001853349904068
p650372,35.63174457,-94.23245243,7.83317558879291
p1378120,35.63220385,-83.84890945,6.800176939444801
p655872,35.63241343,-93.37793706,7.516724414729176
p948713,35.6327657,-76.4029732,9.986396010627344
p1455476,35.6332785,-95.1822142,6.726404298187659
p652872,35.63344348,-92.53517142,6.361356727280742
p653516,35.63390277,-92.96122515,6.674087529446619
p575644,35.63398749,-109.1813033,14.190392226453598
p579787,35.63478121,-109.2885358,14.454659793166243
p997902,35.63497741,-79.90288149,5.905150623994937
p652786,35.63528509,-92.80741292,8.391976447317745
p649947,35.63560169,-93.52872602,8.284809186883988
p998242,35.63573546,-82.77879209,5.573923160648102
p1363403,35.63613678,-85.29484878,4.294195726075307
p1007985,35.63638203,-106.6601989,5.996616384262964
p580668,35.63680119,-109.3436191,9.294224940919829
p1459297,35.63706427,-94.91624666,7.964443756367002
p574794,35.63739425,-109.5080083,3.6696636895310295
p655869,35.63773314,-93.21693676,8.120659768334725
p1033454,35.63801852,-106.5483914,3.1561971376345364
p1010444,35.63853132,-106.6069974,4.322195364116638
p607704,35.63864725,-109.2344112,13.461979926343387
p650134,35.638839,-92.06510636,4.795172857523902
p1387037,35.6388925,-86.29364728,9.668381331511272
p647938,35.63938747,-93.75937748,7.373430206468264
p103855,30.11302733,-81.92671139,9.143893706972865
p1492995,30.11471287,-100.8086232,7.009252779587663
p1387725,35.64029266,-86.65637731,6.794430524711224
p1360279,35.64053791,-85.57347125,8.602466083658477
p998635,35.64068506,-80.21860368,4.051876981792991
p103673,30.11576968,-84.43725217,6.185226715168995
p1041992,35.64134501,-106.7618843,6.042111759889258
p1041924,35.64234385,-106.377104,6.271784468800715
p1383284,35.64340957,-86.85566792,8.437131774971226
p576553,35.64358794,-112.0473772,8.752262703053658
p998788,35.64489445,-78.58453934,6.213783285295478
p1388896,35.64538942,-84.84593324,6.973828085157816
p1007016,35.64553657,-105.8340345,6.2262891556848805
p1006038,35.64779733,-105.7746527,3.7902300939222098
p1388340,35.64792218,-85.63082866,6.5459589871783335
p1550417,30.11673284,-103.4741668,4.744293815747867
p1029511,35.64802028,-106.6099538,4.9113305265247655
p1027255,35.64818973,-105.7726996,3.051895164791029
p1036588,35.6484216,-105.4938586,2.659608989657508
p1035787,35.64941152,-105.6115254,9.897547435718636
p1029510,35.65021416,-106.6475529,4.389943803124899
p1025953,35.65055751,-104.505655,7.789689883999474
p999720,35.65055751,-82.10454034,4.565060440093482
p1545337,30.11776735,-97.03246913,5.2871843104830045
p1378563,35.65115949,-88.56275003,9.269293151068492
p184722,35.65128881,-118.5679295,7.043869334089222
p1455644,35.65149838,-96.77111676,5.529844099335287
p580911,35.65214049,-113.2748919,9.423436500786977
p1027165,35.6524883,-106.231171,4.015799493803699
p955331,35.65255519,-83.28931457,4.553916597475822
p1029512,35.65317946,-106.5603552,2.413388633932612
p580327,35.65458408,-113.3287935,9.947474630723532
p101952,30.1184496,-84.88208317,8.295553003381597
p988816,35.655302,-79.18396738,6.751952633470217
p1379145,35.65537334,-87.50087309,7.024529849883155
p1025733,35.6557925,-105.2656998,8.731900197285226
p1028258,35.65729522,-105.5993431,3.0239433830582945
p1379261,35.65815136,-87.71449078,7.046631188991629
p580347,35.65820933,-113.6141849,17.238759202396867
p1493691,30.11961342,-96.83190769,8.808686907374799
p580893,35.65833419,-112.6968318,5.164085227394037
p1388177,35.65840107,-85.31339864,7.433511516715033
p577924,35.65845012,-112.634449,5.653015164092314
p1385370,35.65876226,-87.59726547,2.5155437836760286
p1388069,35.65936424,-89.80460076,6.834200127996166
p1363679,35.65955152,-83.77409466,9.300429079461948
p573329,35.65960949,-113.7370732,16.34671243519725
p997583,35.66011783,-83.33827996,6.311364230876813
p605713,35.66017579,-112.7489454,4.834815631715834
p953397,35.66059941,-78.08049148,3.102587205403691
p997049,35.66079115,-82.39546101,2.7344407857412505
p987495,35.66174094,-82.92408298,6.625957400044068
p988960,35.66195498,-75.97720486,5.363107417329706
p648890,35.66199065,-93.10507575,7.906230272438229
p1510631,30.12004595,-95.15469709,4.6952631113458345
p1044974,35.66217347,-108.2951239,2.703245975211131
p947142,35.66283788,-82.12805763,1.988117966203021
p1386272,35.66367173,-83.37360941,12.667467040809646
p1377969,35.66377429,-88.37803177,3.782623795423443
p1376392,35.66425141,-83.71918083,10.331121932073083
p104675,30.12030904,-83.76560007,5.591314537984801
p1046402,35.6651254,-108.5103691,5.830873246655964
p161488,35.66618666,-118.0940386,6.897665299320027
p1498473,30.12039822,-98.98429793,3.6052302569788948
p1363100,35.66677972,-83.46123521,9.266619477157827
p987698,35.66684215,-83.25089049,8.102717339188658
p1046400,35.66756898,-108.2384353,3.2174176950294324
p1041093,35.66774735,-108.1894254,4.093265420401778
p1458592,35.66781869,-96.08243536,8.539734488520542
p998485,35.66798368,-82.24880563,4.451625850314261
p653674,35.66842513,-94.13466435,8.633808993318208
p663294,35.66921439,-94.02118022,8.718034619007698
p1040375,35.66942397,-107.3236463,4.7392506913484915
p104117,30.12335015,-82.0900215,3.496976555707264
p1556155,30.12443371,-96.77981647,5.908930349502128
p988923,35.67029349,-83.08860597,4.229723786804546
p649746,35.6707394,-93.21618317,7.664176979471649
p648298,35.67110505,-94.07089474,8.945730357685585
p646669,35.67211281,-92.54276527,7.396371594757774
p1453667,35.67225104,-96.40882818,5.33655307469716
p651383,35.67313394,-90.45700291,7.547093664416507
p1456441,35.67353972,-95.13905902,7.220654424088319
p953614,35.67383402,-82.13852315,5.174782366525441
p646617,35.67445829,-93.27136454,8.686884626629135
p649165,35.67445829,-90.94033826,4.147259484880818
p1456448,35.67453856,-95.30047848,5.197971058554414
p987248,35.67462774,-78.53825387,3.453424174946041
p649944,35.67477043,-93.37677323,10.974333734440718
p101380,30.1250669,-84.26645522,5.838118785150551
p656397,35.67502014,-93.69491226,5.283058953566009
p652238,35.67514946,-92.27837179,5.977590568630813
p998209,35.67538133,-78.329889,4.525125786562212
p647295,35.67549727,-93.58541457,8.790503285197182
p1387901,35.67552848,-84.60886513,7.866827175644776
p653480,35.67621072,-93.64053352,2.5060806512707443
p1029489,35.67638017,-106.7729429,4.576361566314206
p647063,35.67686175,-93.42609089,6.9785394043462885
p653653,35.67689742,-91.68562795,6.026096749702686
p1029494,35.67744143,-106.4956358,9.412499483426858
p1009041,35.6777937,-108.8480301,2.2312952625797395
p653517,35.67782046,-93.0684041,7.5310292729984765
p99970,30.12613263,-84.67683967,4.775771525124378
p998578,35.67956842,-82.82654014,5.615255522029374
p572238,35.67957734,-109.1765366,6.344321502254863
p656314,35.67964869,-93.63406337,8.033895643522305
p1501288,30.12616384,-98.69228924,5.503882212002023
p988798,35.68000988,-81.65745749,6.660231940455074
p1456362,35.68024621,-94.54209241,8.76532597686947
p585111,35.68090616,-109.230407,14.370992733864174
p996891,35.68197188,-78.98306704,7.24886096321156
p653716,35.68220375,-92.01091045,7.794428914804429
p1010442,35.68262737,-106.7679888,4.6159183382056765
p1034955,35.68276114,-106.8191391,12.270298103888567
p1027156,35.68306436,-106.1476565,5.098924196704938
p648889,35.68330515,-92.96746343,7.749999717858387
p649408,35.68334082,-94.44458525,6.692516655937772
p1450968,35.68442439,-96.19493402,5.739101208803768
p1045903,35.68461167,-106.8667445,5.804274845850363
p991573,35.68482125,-76.83645133,7.604650408847552
p997204,35.68483908,-79.77571238,8.56845838683109
p608485,35.68518689,-109.12721,4.60883369589479
p585909,35.68527607,-109.1606978,7.721621689946537
p574690,35.68568185,-112.7111322,5.3169662926836665
p606299,35.68586468,-112.6059242,5.539758890752711
p650604,35.68597615,-93.75534645,7.2602937651552315
p1364835,35.68615452,-85.7522812,4.880061768246464
p1040379,35.68644436,-106.6057489,10.472734064882571
p650605,35.68658705,-93.92018604,8.402088095664812
p1378642,35.6870508,-85.3598045,4.965227575112998
p1029488,35.68726929,-106.8284364,12.093378242341062
p1027162,35.68756805,-105.8172862,7.128480625099445
p653483,35.6876171,-93.8642377,6.852961886116257
p580276,35.68764832,-112.7717492,5.026564417378257
p656939,35.68813436,-93.96289977,8.382895310897784
p96886,30.12878579,-84.73300204,7.271075450771674
